Rank,University,Faculty,Title,Research,Website,Email,Status,is_chinese,send_priority,full_research,scholarid
6,Massachusetts Institute of Technology (MIT),Alan S. Willsky,,AI,http://ssg.mit.edu/~willsky,,,,,"Computer vision,Machine learning",XYy_Nm4AAAAJ
6,Massachusetts Institute of Technology (MIT),David R. Karger,,"AI,Interdisciplinary Areas ,System,Theory",http://people.csail.mit.edu/karger,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Economics & computation,Human-computer interaction,Visualization,Computer networks,Computer security,Databases,Measurement & perf. analysis ,Mobile computing,Operating systems,Programming languages,Algorithms & complexity",2vQRGrYAAAAJ
6,Massachusetts Institute of Technology (MIT),Rahul Sarpeshkar,,"AI,System",http://www.rle.mit.edu/acbs,,,,,"Machine learning,Programming languages",1UbzzQcAAAAJ
6,Massachusetts Institute of Technology (MIT),Seth J. Teller,,"AI,Interdisciplinary Areas ,System",https://people.csail.mit.edu/teller,,,,,"Artificial intelligence,Computer vision, Computer graphics,Human-computer interaction,Robotics,Mobile computing",I6sTssIAAAAJ
6,Massachusetts Institute of Technology (MIT),Ronitt Rubinfeld,,"AI,Interdisciplinary Areas ,System,Theory",http://people.csail.mit.edu/ronitt,,,,,"Machine learning,Robotics,Databases,Algorithms & complexity,Cryptography",pZhZndYAAAAJ
6,Massachusetts Institute of Technology (MIT),Regina Barzilay,,AI,http://people.csail.mit.edu/regina,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning",NOSCHOLARPAGE
6,Massachusetts Institute of Technology (MIT),Ronald L. Rivest,,"AI,Interdisciplinary Areas ,System,Theory",http://people.csail.mit.edu/rivest,,,,,"Artificial intelligence,Machine learning,Human-computer interaction,Computer networks,Computer security,Design automation,Algorithms & complexity,Cryptography",6qE0tdAAAAAJ
6,Massachusetts Institute of Technology (MIT),Duane S. Boning,,"AI,System",https://www-mtl.mit.edu/wpmu/researchgroupsboning/boning,,,,,"Computer vision,Machine learning,Design automation",oIdI_PcAAAAJ
6,Massachusetts Institute of Technology (MIT),Devavrat Shah,,"AI,System,Theory",http://www.mit.edu/~devavrat,,,,,"Machine learning,Computer networks,Databases,Design automation,Measurement & perf. analysis ,Mobile computing,Algorithms & complexity",3qPiYJoAAAAJ
6,Massachusetts Institute of Technology (MIT),David A. Sontag,,"AI,Interdisciplinary Areas ",http://cs.nyu.edu/~dsontag,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Human-computer interaction",LfcroyAAAAAJ
6,Massachusetts Institute of Technology (MIT),Ron Weiss,,"AI,Interdisciplinary Areas ",https://be.mit.edu/directory/ron-weiss,,,,,"The Web & information retrieval   ,Robotics",_VhMIOIAAAAJ
6,Massachusetts Institute of Technology (MIT),David K. Gifford,,"AI,Interdisciplinary Areas ,System",http://cgs.csail.mit.edu,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Comp. bio & bioinformatics,Operating systems,Programming languages",NOSCHOLARPAGE
6,Massachusetts Institute of Technology (MIT),Nir Shavit,,"AI,System,Theory",http://people.csail.mit.edu/shanir,,,,,"Artificial intelligence,Computer vision,Machine learning,Computer architecture,Embedded & real-time systems ,Operating systems,Algorithms & complexity",NOSCHOLARPAGE
6,Massachusetts Institute of Technology (MIT),Wojciech Matusik,,"AI,Interdisciplinary Areas ",http://people.csail.mit.edu/wojciech,,,,,"Computer vision,Machine learning, Computer graphics,Human-computer interaction,Robotics",wbIMbL8AAAAJ
6,Massachusetts Institute of Technology (MIT),Constantinos Daskalakis,,"AI,Interdisciplinary Areas ,Theory",http://people.csail.mit.edu/costis,,,,,"Artificial intelligence,Machine learning,Comp. bio & bioinformatics,Economics & computation,Algorithms & complexity",iTv2cOgAAAAJ
6,Massachusetts Institute of Technology (MIT),Rob Miller 0001,,"AI,Interdisciplinary Areas ,System",http://www.mit.edu/~rcm,,,,,"Artificial intelligence,The Web & information retrieval   ,Human-computer interaction,Visualization,Computer networks,Databases,Operating systems,Software engineering",1MK2_tMAAAAJ
6,Massachusetts Institute of Technology (MIT),Alexandre Megretski,,"AI,System",https://lids.mit.edu/people/facultypi/alexandre-megretski,,,,,"Artificial intelligence,Machine learning,Design automation",NOSCHOLARPAGE
6,Massachusetts Institute of Technology (MIT),Robert C. Berwick,,AI,https://lids.mit.edu/people/facultypi/robert-berwick,,,,," Natural language processing,Artificial intelligence",NOSCHOLARPAGE
7,Cornell University,Wen Sun 0002,,"AI,Interdisciplinary Areas ",https://wensun.github.io,,,,,"Artificial intelligence,Machine learning,Robotics",iOLC30YAAAAJ
7,Cornell University,Deborah Estrin,,"AI,Interdisciplinary Areas ,System,Theory",,,,,,"Computer vision,The Web & information retrieval   ,Human-computer interaction,Robotics,Computer networks,Computer security,Measurement & perf. analysis ,Mobile computing,Operating systems,Algorithms & complexity",
7,Cornell University,Lillian Lee,,AI,http://www.cs.cornell.edu/home/llee,,,,," Natural language processing,Machine learning,The Web & information retrieval   ",oJESe-cAAAAJ
7,Cornell University,Robert D. Kleinberg,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cs.cornell.edu/~rdk,,,,,"Artificial intelligence,Machine learning,Economics & computation,Computer networks,Measurement & perf. analysis ,Algorithms & complexity",zkvW8FQAAAAJ
7,Cornell University,Jayadev Acharya,,"AI,System,Theory",http://people.ece.cornell.edu/acharya,,,,,"Machine learning,Databases,Algorithms & complexity",70vJVxcAAAAJ
7,Cornell University,Marten van Schijndel,,AI,https://vansky.github.io,,,,, Natural language processing,AtmDLewAAAAJ
7,Cornell University,Lorenzo Alvisi,,"AI,System",http://www.cs.utexas.edu/~lorenzo,,,,,"The Web & information retrieval   ,Computer networks,Computer security,Databases,High-performance computing,Operating systems",K_-KJi8AAAAJ
7,Cornell University,Mark E. Campbell,,"AI,Interdisciplinary Areas ",https://campbell.mae.cornell.edu/mark-campbell,,,,,"Computer vision,Machine learning,Robotics",e1iAhHQAAAAJ
7,Cornell University,Martha E. Pollack,,"AI,Interdisciplinary Areas ,System",https://infosci.cornell.edu/content/pollack,,,,," Natural language processing,Artificial intelligence,Machine learning,Human-computer interaction,Design automation,Software engineering",5oU0wxcAAAAJ
7,Cornell University,Volodymyr Kuleshov,,"AI,Interdisciplinary Areas ",,,,,," Natural language processing,Artificial intelligence,Machine learning,Comp. bio & bioinformatics,Economics & computation,Human-computer interaction",
7,Cornell University,Joseph Y. Halpern,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cs.cornell.edu/home/halpern,,,,,"Artificial intelligence,Machine learning,Economics & computation,Computer security,Databases,Programming languages, Logic & verification,Algorithms & complexity",FsBCAfgAAAAJ
7,Cornell University,Ramin Zabih,,"AI,System",,,,,,"Artificial intelligence,Computer vision,Machine learning,Programming languages",
7,Cornell University,Austin R. Benson,,AI,https://www.cs.cornell.edu/~arb,,,,,"Machine learning,The Web & information retrieval   ",BzOqNoQAAAAJ
7,Cornell University,Ã‰va Tardos,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cs.cornell.edu/~eva,,,,,"Computer vision,Machine learning,The Web & information retrieval   ,Economics & computation,Operating systems,Algorithms & complexity",h6jljQQAAAAJ
7,Cornell University,Bart Selman,,"AI,Interdisciplinary Areas ",http://www.cs.cornell.edu/selman,,,,,"Artificial intelligence,Machine learning,Robotics",pJ28HA0AAAAJ
7,Cornell University,Carla P. Gomes,,AI,http://www.cs.cornell.edu/gomes,,,,,"Artificial intelligence,Machine learning",3hdbdBoAAAAJ
7,Cornell University,Claire Cardie,,AI,http://www.cs.cornell.edu/home/cardie,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ",ex9BQiIAAAAJ
7,Cornell University,Cristian Danescu-Niculescu-Mizil,,AI,http://www.cs.cornell.edu/~cristian,,,,," Natural language processing,Machine learning,The Web & information retrieval   ",njczUPMAAAAJ
7,Cornell University,Adrian Sampson,,"AI,System",http://adriansampson.net,,,,,"Computer vision,Computer architecture,Programming languages",Bq50aCUAAAAJ
7,Cornell University,Zhiru Zhang,,"AI,System",http://www.csl.cornell.edu/~zhiruz,,,,,"Computer vision,Machine learning,Computer architecture,Computer networks,Design automation,High-performance computing,Programming languages",x05pUHsAAAAJ
7,Cornell University,Arpita Ghosh,,"AI,Interdisciplinary Areas ,Theory",http://www.arpitaghosh.com,,,,,"Artificial intelligence,The Web & information retrieval   ,Economics & computation,Algorithms & complexity",_cMw1IUAAAAJ
7,Cornell University,Yoav Artzi,,"AI,Interdisciplinary Areas ",,,,,," Natural language processing,Computer vision,Machine learning,The Web & information retrieval   ,Human-computer interaction,Robotics",
7,Cornell University,Daniel D. Lee,,"AI,Interdisciplinary Areas ",,,,,,"Artificial intelligence,Computer vision,Machine learning,Robotics",
7,Cornell University,Alexander M. Rush,,"AI,Interdisciplinary Areas ,System",,,,,," Natural language processing,Artificial intelligence,Machine learning,Visualization,Computer architecture,Computer networks,Design automation",
7,Cornell University,Christopher De Sa,,"AI,System,Theory",http://www.cs.cornell.edu/~cdesa,,,,,"Artificial intelligence,Computer vision,Machine learning,Computer architecture,Databases,Algorithms & complexity",v7EjGHkAAAAJ
7,Cornell University,Abe Davis,,"AI,Interdisciplinary Areas ",http://abedavis.com,,,,,"Computer vision, Computer graphics,Human-computer interaction",Gp8ghkAAAAJ
7,Cornell University,Anil Damle,,AI,https://www.cs.cornell.edu/~damle,,,,,Machine learning,VqOc5C8AAAAJ
7,Cornell University,Bharath Hariharan,,"AI,Interdisciplinary Areas ",http://home.bharathh.info,,,,,"Computer vision,Machine learning,Robotics",TpglobcAAAAJ
7,Cornell University,Immanuel Trummer,,"AI,System",http://as.cornell.edu/immanuel-trummer,,,,,"Artificial intelligence,Databases",FJ7im7AAAAAJ
7,Cornell University,Ari Juels,,"AI,System,Theory",,,,,,"Machine learning,Computer security,Design automation,Measurement & perf. analysis ,Operating systems,Algorithms & complexity,Cryptography",
7,Cornell University,Rafael Pass,,"AI,Interdisciplinary Areas ,System,Theory",,,,,,"Artificial intelligence,Economics & computation,Computer security,Algorithms & complexity,Cryptography",
7,Cornell University,Siddhartha Banerjee,,"AI,Interdisciplinary Areas ,System,Theory",https://people.orie.cornell.edu/sbanerjee,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Economics & computation,Measurement & perf. analysis ,Algorithms & complexity",_kqpoHIAAAAJ
7,Cornell University,Michael P. Kim,,"AI,Interdisciplinary Areas ,Theory",https://www.cs.cornell.edu/~mpkim,,,,,"Artificial intelligence,Machine learning,Economics & computation,Algorithms & complexity",2sFj-kcAAAAJ
7,Cornell University,Vitaly Shmatikov,,"AI,System,Theory",,,,,," Natural language processing,Machine learning,The Web & information retrieval   ,Computer networks,Computer security,Databases,Operating systems,Programming languages,Cryptography",
7,Cornell University,Kilian Q. Weinberger,,"AI,Interdisciplinary Areas ",http://www.cs.cornell.edu/~kilian,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Robotics",jsxk8vsAAAAJ
7,Cornell University,David P. Williamson,,"AI,Interdisciplinary Areas ,Theory",http://www.orie.cornell.edu/people/profile.cfm?netid=dw36,,,,,"The Web & information retrieval   ,Computer science education,Economics & computation,Algorithms & complexity",pOd2M64AAAAJ
7,Cornell University,Sanjiban Choudhury,,"AI,Interdisciplinary Areas ",https://www.sanjibanchoudhury.com,,,,,"Artificial intelligence,Machine learning,Robotics",5lB_d78AAAAJ
7,Cornell University,Guy Hoffman,,"AI,Interdisciplinary Areas ",http://guyhoffman.com,,,,,"Artificial intelligence,Human-computer interaction,Robotics",ZocLOAMAAAAJ
7,Cornell University,Karthik Sridharan,,AI,http://www.cs.cornell.edu/~sridharan,,,,,"Artificial intelligence,Machine learning",nX9D5AoAAAAJ
7,Cornell University,Ronald J. Brachman,,"AI,System",http://brachman.org,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Databases,Software engineering",NOSCHOLARPAGE
7,Cornell University,Thorsten Joachims,,"AI,Interdisciplinary Areas ",http://www.cs.cornell.edu/people/tj,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Comp. bio & bioinformatics",5tk1PV8AAAAJ
7,Cornell University,David Bindel,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cs.cornell.edu/~bindel,,,,," Natural language processing,Computer vision,Machine learning,The Web & information retrieval   , Computer graphics,Computer architecture,Computer networks,Databases,Measurement & perf. analysis ,Algorithms & complexity",04TuVhEAAAAJ
7,Cornell University,Sarah Dean,,"AI,Interdisciplinary Areas ",https://sdean.website,,,,,"Machine learning,Economics & computation",xhKqjpYAAAAJ
7,Cornell University,David B. Shmoys,,"AI,Interdisciplinary Areas ,System,Theory",https://people.orie.cornell.edu/shmoys,,,,,"Artificial intelligence,Computer science education,Computer networks,Algorithms & complexity",rD8a4hQAAAAJ
7,Cornell University,Justin Hsu,,"AI,Interdisciplinary Areas ,System,Theory",https://justinh.su,,,,,"Artificial intelligence,Machine learning,Economics & computation,Computer security,Programming languages, Logic & verification,Algorithms & complexity",HsfKE0sAAAAJ
7,Cornell University,John E. Hopcroft,,"AI,System,Theory",http://www.cs.cornell.edu/jeh,,,,,"Computer vision,Machine learning,The Web & information retrieval   ,Databases,Algorithms & complexity",NOSCHOLARPAGE
7,Cornell University,Jon M. Kleinberg,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cs.cornell.edu/home/kleinber,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Comp. bio & bioinformatics,Economics & computation,Human-computer interaction,Databases,Algorithms & complexity",VX7d5EQAAAAJ
7,Cornell University,David M. Mimno,,AI,https://mimno.infosci.cornell.edu,,,,," Natural language processing,Machine learning,The Web & information retrieval   ",uBFV6SUAAAAJ
7,Cornell University,Kavita Bala,,"AI,Interdisciplinary Areas ,System",http://www.cs.cornell.edu/~kb,,,,,"Computer vision,Machine learning, Computer graphics,Robotics,Computer architecture,Operating systems,Programming languages",Rh16nsIAAAAJ
7,Cornell University,Fei Wang 0001,,"AI,Interdisciplinary Areas ,System",https://wcm-wanglab.github.io/index.html,,,,,"Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Human-computer interaction,Computer security",FjCbjDYAAAAJ
7,Cornell University,Phoebe Sengers,,"AI,Interdisciplinary Areas ",http://www.cs.cornell.edu/people/sengers,,,,,"Artificial intelligence,Human-computer interaction",6c5cf1wAAAAJ
7,Cornell University,Helen Nissenbaum,,"AI,Interdisciplinary Areas ,System",,,,,,"The Web & information retrieval   ,Human-computer interaction,Computer security",
7,Cornell University,G. Edward Suh,,"AI,System",http://www.csl.cornell.edu/~suh,,,,,"Machine learning,Computer architecture,Computer security,Design automation,Embedded & real-time systems ,High-performance computing,Programming languages",NOSCHOLARPAGE
7,Cornell University,Sainyam Galhotra,,"AI,System",http://sainyamgalhotra.com,,,,,"Artificial intelligence,The Web & information retrieval   ,Databases,Software engineering",0_9V8PgAAAAJ
7,Cornell University,Haym Hirsh,,AI,https://www.cs.cornell.edu/~hirsh,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ",lB6jgT4AAAAJ
7,Cornell University,Mor Naaman,,"AI,Interdisciplinary Areas ,System",,,,,," Natural language processing,The Web & information retrieval   ,Human-computer interaction,Computer security",
7,Cornell University,Nicola Dell,,"AI,Interdisciplinary Areas ,System",,,,,,"The Web & information retrieval   ,Human-computer interaction,Computer security",
7,Cornell University,Nikhil Garg 0001,,AI,,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ",
7,Cornell University,Noah Snavely,,"AI,Interdisciplinary Areas ,System",,,,,,"Computer vision,Machine learning, Computer graphics,Human-computer interaction,Robotics,Software engineering",
7,Cornell University,Robert L. Constable,,"AI,System,Theory",http://www.cs.cornell.edu/home/rc,,,,,"Artificial intelligence,Operating systems,Programming languages, Logic & verification,Algorithms & complexity",NOSCHOLARPAGE
7,Cornell University,Dexter Kozen,,"AI,System,Theory",http://www.cs.cornell.edu/~kozen,,,,,"Machine learning,Programming languages, Logic & verification,Algorithms & complexity",LV1qWjgAAAAJ
7,Cornell University,Tanzeem Choudhury,,"AI,Interdisciplinary Areas ,System",,,,,,"Artificial intelligence,Computer vision,Machine learning,Human-computer interaction,Mobile computing",
7,Cornell University,Nathan Kallus,,"AI,Interdisciplinary Areas ",,,,,,"Computer vision,Machine learning,The Web & information retrieval   ,Economics & computation",
8,Stanford University,Tengyu Ma 0001,,"AI,Theory",http://ai.stanford.edu/~tengyuma,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Algorithms & complexity",i38QlUwAAAAJ
8,Stanford University,Kayvon Fatahalian,,"AI,Interdisciplinary Areas ,System",http://graphics.stanford.edu/~kayvonf,,,,,"Artificial intelligence,Computer vision,Machine learning, Computer graphics,Human-computer interaction,Design automation,High-performance computing,Programming languages",ZeG4wDgAAAAJ
8,Stanford University,Yoav Shoham,,"AI,Interdisciplinary Areas ,Theory",http://robotics.stanford.edu/users/shoham,,,,," Natural language processing,Artificial intelligence,Machine learning,Economics & computation, Logic & verification",NOSCHOLARPAGE
8,Stanford University,Dorsa Sadigh,,"AI,Interdisciplinary Areas ",https://dorsa.fyi,,,,," Natural language processing,Artificial intelligence,Machine learning,Robotics",MEeYxLMAAAAJ
8,Stanford University,Dawson R. Engler,,"AI,System,Theory",http://web.stanford.edu/~engler,,,,,"Artificial intelligence,Computer architecture,Computer networks,Computer security,Operating systems,Programming languages,Software engineering, Logic & verification",Bz-b2a0AAAAJ
8,Stanford University,Christopher Potts,,AI,https://web.stanford.edu/~cgpotts,,,,," Natural language processing,Machine learning,The Web & information retrieval   ",3j08YoAAAAAJ
8,Stanford University,Zakir Durumeric,,"AI,System",https://zakird.com,,,,," Natural language processing,The Web & information retrieval   ,Computer networks,Computer security,Measurement & perf. analysis ",TxPSRHIAAAAJ
8,Stanford University,Mary Wootters,,"AI,Theory",https://engineering.stanford.edu/people/mary-wootters,,,,,"Machine learning,Algorithms & complexity",LiH53A8AAAAJ
8,Stanford University,Emma Brunskill,,"AI,Interdisciplinary Areas ",http://www.cs.cmu.edu/~ebrun,,,,,"Artificial intelligence,Machine learning,Computer science education,Human-computer interaction,Robotics",HaN8b2YAAAAJ
8,Stanford University,Christopher RÃ©,,"AI,System,Theory",http://cs.stanford.edu/people/chrismre,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Computer architecture,Databases,Algorithms & complexity",DnnCWN0AAAAJ
8,Stanford University,Michael R. Genesereth,,"AI,System",http://logic.stanford.edu/people/genesereth,,,,,"Artificial intelligence,Databases",NOSCHOLARPAGE
8,Stanford University,James Zou 0001,,"AI,Interdisciplinary Areas ",https://www.james-zou.com,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Comp. bio & bioinformatics,Economics & computation",23ZXZvEAAAAJ
8,Stanford University,Omer Reingold,,"AI,Interdisciplinary Areas ,System,Theory",https://omereingold.wordpress.com,,,,,"Artificial intelligence,Machine learning,Economics & computation,Computer security,Algorithms & complexity,Cryptography",TD9RhcgAAAAJ
8,Stanford University,Aaron Sidford,,"AI,Theory",http://www.aaronsidford.com,,,,,"Artificial intelligence,Machine learning,Algorithms & complexity",SWqd2rgAAAAJ
8,Stanford University,Stefano Ermon,,AI,https://cs.stanford.edu/~ermon,,,,,"Artificial intelligence,Computer vision,Machine learning",NOSCHOLARPAGE
8,Stanford University,Nima Anari,,"AI,Interdisciplinary Areas ,Theory",https://nimaanari.com,,,,,"Machine learning,Economics & computation,Algorithms & complexity",kmeUhO8AAAAJ
8,Stanford University,William J. Dally,,"AI,System",http://csl.stanford.edu/~billd,,,,,"Computer vision,Machine learning,Computer architecture,Databases,Design automation,High-performance computing,Operating systems,Programming languages",YZHj-Y4AAAAJ
8,Stanford University,Michael S. Bernstein,,"AI,Interdisciplinary Areas ",http://hci.stanford.edu/msb,,,,," Natural language processing,Computer vision,Machine learning,The Web & information retrieval   ,Human-computer interaction,Visualization",zkhHirIAAAAJ
8,Stanford University,Daniel Jurafsky,,"AI,Interdisciplinary Areas ,System",http://web.stanford.edu/~jurafsky,,,,," Natural language processing,Artificial intelligence,Machine learning,The Web & information retrieval   ,Human-computer interaction,Computer security",uZg9l58AAAAJ
8,Stanford University,Kunle Olukotun,,"AI,Interdisciplinary Areas ,System",http://arsenalfc.stanford.edu/kunle,,,,,"Machine learning,Robotics,Computer architecture,Databases,Design automation,High-performance computing,Operating systems,Programming languages",IzXDyR8AAAAJ
8,Stanford University,Aviad Rubinstein,,"AI,Interdisciplinary Areas ,Theory",https://cs.stanford.edu/~aviad,,,,,"Machine learning,Economics & computation,Algorithms & complexity",NOSCHOLARPAGE
8,Stanford University,Dan Boneh,,"AI,System,Theory",http://crypto.stanford.edu/~dabo,,,,,"Machine learning,The Web & information retrieval   ,Computer architecture,Computer networks,Computer security,Mobile computing,Operating systems,Algorithms & complexity,Cryptography",MwLqCs4AAAAJ
8,Stanford University,David R. Cheriton,,"AI,System",http://web.stanford.edu/~cheriton,,,,,"Machine learning,The Web & information retrieval   ,Computer architecture,Computer networks,Computer security,High-performance computing,Measurement & perf. analysis ,Operating systems,Programming languages",NOSCHOLARPAGE
8,Stanford University,David MaziÃ¨res,,"AI,Interdisciplinary Areas ,System",http://www.scs.stanford.edu/~dm,,,,,"The Web & information retrieval   ,Economics & computation,Computer architecture,Computer networks,Computer security,Operating systems,Programming languages",NOSCHOLARPAGE
8,Stanford University,Tatsunori B. Hashimoto,,"AI,Interdisciplinary Areas ,System",https://thashim.github.io,,,,," Natural language processing,Machine learning,Comp. bio & bioinformatics,Human-computer interaction,Databases",5ygiTwsAAAAJ
8,Stanford University,Sachin Katti,,"AI,Interdisciplinary Areas ,System",http://stanford.edu/~skatti,,,,,"Artificial intelligence,Computer vision,Machine learning,Human-computer interaction,Robotics,Computer networks,Measurement & perf. analysis ,Mobile computing,Operating systems",cc4Qi_IAAAAJ
8,Stanford University,Chelsea Finn,,"AI,Interdisciplinary Areas ",http://ai.stanford.edu/~cbfinn,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Computer science education,Robotics",vfPE6hgAAAAJ
8,Stanford University,Balaji Prabhakar,,"AI,System,Theory",http://web.stanford.edu/~balaji,,,,,"Machine learning,Computer networks,Databases,Measurement & perf. analysis ,Algorithms & complexity",NOSCHOLARPAGE
8,Stanford University,Maneesh Agrawala,,"AI,Interdisciplinary Areas ,System",http://graphics.stanford.edu/~maneesh,,,,,"Computer vision,Machine learning, Computer graphics,Human-computer interaction,Visualization,Programming languages",YPzKczYAAAAJ
8,Stanford University,Anshul Kundaje,,"AI,Interdisciplinary Areas ",https://med.stanford.edu/profiles/anshul-kundaje,,,,,"Machine learning,Comp. bio & bioinformatics",T2vp1pgAAAAJ
8,Stanford University,Gregory Valiant,,"AI,Interdisciplinary Areas ,System,Theory",http://theory.stanford.edu/~valiant,,,,," Natural language processing,Artificial intelligence,Machine learning,Economics & computation,Databases,Algorithms & complexity",CgItEbQAAAAJ
8,Stanford University,Christopher D. Manning,,"AI,Interdisciplinary Areas ",http://nlp.stanford.edu/manning,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Human-computer interaction",1zmDOdwAAAAJ
8,Stanford University,Jeannette Bohg,,"AI,Interdisciplinary Areas ",https://web.stanford.edu/~bohg,,,,,"Computer vision,Robotics",rjnJnEkAAAAJ
8,Stanford University,John Kenneth Salisbury Jr.,,"AI,Interdisciplinary Areas ",https://med.stanford.edu/profiles/john-salisbury,,,,,"Computer vision,Robotics",FmrDR68AAAAJ
8,Stanford University,Ronald Fedkiw,,"AI,Interdisciplinary Areas ",http://cs.stanford.edu/~fedkiw,,,,,"Computer vision, Computer graphics",OoItXTkAAAAJ
8,Stanford University,Jennifer Widom,,"AI,Interdisciplinary Areas ,System,Theory",http://infolab.stanford.edu/~widom,,,,,"Machine learning,The Web & information retrieval   ,Human-computer interaction,Databases,Mobile computing,Programming languages,Algorithms & complexity",zdKmnYwAAAAJ
8,Stanford University,Clark W. Barrett,,"AI,Interdisciplinary Areas ,System,Theory",https://cs.nyu.edu/~barrett,,,,,"Artificial intelligence,Machine learning,Robotics,Computer architecture,Design automation,Programming languages, Logic & verification",BtwmZfQAAAAJ
8,Stanford University,Mehran Sahami,,"AI,Interdisciplinary Areas ,System",http://robotics.stanford.edu/users/sahami/bio.html,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Computer science education,Databases",ZasL8IoAAAAJ
8,Stanford University,John C. Mitchell,,"AI,Interdisciplinary Areas ,System,Theory",http://theory.stanford.edu/people/jcm,,,,,"Machine learning,The Web & information retrieval   ,Computer science education,Human-computer interaction,Computer architecture,Computer security,Databases,Operating systems,Programming languages, Logic & verification,Algorithms & complexity,Cryptography",1_kJPIEAAAAJ
8,Stanford University,John C. Duchi,,"AI,Theory",https://web.stanford.edu/~jduchi,,,,,"Machine learning,Algorithms & complexity",i5srt20AAAAJ
8,Stanford University,Li Fei-Fei 0001,,"AI,Interdisciplinary Areas ",http://vision.stanford.edu/feifeili,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Computer science education,Human-computer interaction,Robotics",rDfyQnIAAAAJ
8,Stanford University,Jiajun Wu 0001,,"AI,Interdisciplinary Areas ",https://jiajunwu.com,,,,,"Artificial intelligence,Computer vision,Machine learning, Computer graphics,Human-computer interaction,Robotics",2efgcS0AAAAJ
8,Stanford University,C. Karen Liu,,"AI,Interdisciplinary Areas ",https://tml.stanford.edu/people/karen-liu,,,,,"Computer vision,Machine learning, Computer graphics,Robotics",i28fU0MAAAAJ
8,Stanford University,Diyi Yang,,"AI,Interdisciplinary Areas ,System",https://cs.stanford.edu/~diyiy,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Human-computer interaction,Computer security",j9jhYqQAAAAJ
8,Stanford University,Pat Hanrahan,,"AI,Interdisciplinary Areas ,System,Theory",https://graphics.stanford.edu/~hanrahan,,,,,"Computer vision,Machine learning, Computer graphics,Computer science education,Human-computer interaction,Visualization,Computer architecture,Design automation,High-performance computing,Programming languages, Logic & verification",RzEnQmgAAAAJ
8,Stanford University,Li-Yang Tan,,"AI,Theory",http://theory.stanford.edu/~liyang,,,,,"Machine learning,Algorithms & complexity,Cryptography",NOSCHOLARPAGE
8,Stanford University,Ron O. Dror,,"AI,Interdisciplinary Areas ,System",http://cs.stanford.edu/people/rondror,,,,,"Computer vision,Machine learning,Comp. bio & bioinformatics,Computer architecture,High-performance computing,Operating systems",GTmdNU0AAAAJ
8,Stanford University,Serafim Batzoglou,,"AI,Interdisciplinary Areas ,Theory",http://www.serafimb.org/people.html,,,,,"Artificial intelligence,Machine learning,Comp. bio & bioinformatics,Algorithms & complexity",POWKkqEAAAAJ
8,Stanford University,Leonidas J. Guibas,,"AI,Interdisciplinary Areas ,System,Theory",http://geometry.stanford.edu/member/guibas,,,,,"Computer vision,Machine learning,The Web & information retrieval   , Computer graphics,Robotics,Programming languages,Algorithms & complexity",5JlEyTAAAAAJ
8,Stanford University,Moses Charikar,,"AI,Interdisciplinary Areas ,System,Theory",https://profiles.stanford.edu/moses-charikar,,,,,"Machine learning,The Web & information retrieval   ,Economics & computation,Databases,Measurement & perf. analysis ,Operating systems,Algorithms & complexity",zX3ba1kAAAAJ
8,Stanford University,Gordon Wetzstein,,"AI,Interdisciplinary Areas ",https://stanford.edu/~gordonwz,,,,,"Computer vision,Machine learning, Computer graphics,Human-computer interaction,Visualization",VOf45S0AAAAJ
