Rank,University,Faculty,Title,Research,Website,Email,Status,is_chinese,send_priority,full_research,scholarid
17,University of Pennsylvania,Sudipto Guha,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cis.upenn.edu/~sudipto,,,,,"Machine learning,Economics & computation,Databases,Algorithms & complexity",zHCTHbYAAAAJ
17,University of Pennsylvania,Tal Rabin,,"System,Theory",https://en.wikipedia.org/wiki/Tal_Rabin,,,,,"Computer security,Algorithms & complexity,Cryptography",18exh0MAAAAJ
17,University of Pennsylvania,Michael Kearns,,"AI,Interdisciplinary Areas ,Theory",http://www.cis.upenn.edu/~mkearns,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Economics & computation,Algorithms & complexity,Cryptography",8iQk0DIAAAAJ
17,University of Pennsylvania,Osbert Bastani,,"AI,Interdisciplinary Areas ,System,Theory",https://obastani.github.io,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Robotics,Computer security,Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification",cxYepGkAAAAJ
17,University of Pennsylvania,Steve Zdancewic,,"AI,System,Theory",http://www.cis.upenn.edu/~stevez,,,,," Natural language processing,Computer architecture,Computer security,Operating systems,Programming languages,Software engineering, Logic & verification",19kNRU0AAAAJ
17,University of Pennsylvania,George J. Pappas,,"AI,Interdisciplinary Areas ,System,Theory",http://www.georgejpappas.org,,,,,"Artificial intelligence,Computer vision,Machine learning,Robotics,Embedded & real-time systems , Logic & verification",Kia-4B0AAAAJ
17,University of Pennsylvania,Mayur Naik,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cis.upenn.edu/~mhnaik,,,,,"Artificial intelligence,Machine learning,Human-computer interaction,Computer security,Databases,Operating systems,Programming languages,Software engineering, Logic & verification",fmsV6nEAAAAJ
17,University of Pennsylvania,Jean H. Gallier,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cis.upenn.edu/~jean,,,,," Natural language processing,Computer vision,Robotics,Programming languages, Logic & verification",kYK4tvsAAAAJ
17,University of Pennsylvania,Sampath Kannan,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cis.upenn.edu/~kannan,,,,," Natural language processing,Machine learning,The Web & information retrieval   ,Comp. bio & bioinformatics,Economics & computation,Robotics,Computer security,Programming languages,Algorithms & complexity,Cryptography",aiPgs4oAAAAJ
17,University of Pennsylvania,Li-San Wang,,"Interdisciplinary Areas ,Theory",http://tesla.pcbi.upenn.edu/~lswang,,,,,"Comp. bio & bioinformatics,Algorithms & complexity",ncxi_G4AAAAJ
17,University of Pennsylvania,Sanjeev Khanna,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cis.upenn.edu/~sanjeev,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Comp. bio & bioinformatics,Economics & computation,Robotics,Computer security,Databases,Embedded & real-time systems ,Programming languages, Logic & verification,Algorithms & complexity",HriWXcEAAAAJ
17,University of Pennsylvania,Jonathan M. Smith,,"System,Theory",https://www.cis.upenn.edu/~jms,,,,,"Computer architecture,Computer networks,Computer security,Measurement & perf. analysis ,Operating systems,Programming languages,Cryptography",aF8rREMAAAAJ
17,University of Pennsylvania,Joseph Devietti,,"System,Theory",https://www.cis.upenn.edu/~devietti,,,,,"Computer architecture,Embedded & real-time systems ,Operating systems,Programming languages, Logic & verification,Algorithms & complexity",NOSCHOLARPAGE
17,University of Pennsylvania,Anindya De,,"AI,Theory",https://www.seas.upenn.edu/directory/profile.php?ID=273,,,,,"Machine learning,Algorithms & complexity,Cryptography",lPM8k54AAAAJ
17,University of Pennsylvania,Benjamin C. Pierce,,"System,Theory",http://www.cis.upenn.edu/~bcpierce,,,,,"Computer architecture,Computer security,Databases,Mobile computing,Operating systems,Programming languages,Software engineering, Logic & verification",2kkddh0AAAAJ
17,University of Pennsylvania,Insup Lee 0001,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cis.upenn.edu/~lee,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,Human-computer interaction,Robotics,Computer security,Design automation,Embedded & real-time systems ,Software engineering, Logic & verification",kBGGEjUAAAAJ
17,University of Pennsylvania,Andre Scedrov,,"System,Theory",https://www.cis.upenn.edu/~scedrov,,,,,"Computer security, Logic & verification,Algorithms & complexity,Cryptography",F-kvxQoAAAAJ
17,University of Pennsylvania,Rajeev Alur,,"AI,System,Theory",https://www.cis.upenn.edu/~alur,,,,,"Artificial intelligence,Machine learning,Computer networks,Databases,Design automation,Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification,Algorithms & complexity",kWnv_YkAAAAJ
17,University of Pennsylvania,Seyed Hamed Hassani,,"AI,Interdisciplinary Areas ,System,Theory",https://www.seas.upenn.edu/~hassani,,,,,"Artificial intelligence,Machine learning,Robotics,Databases,Algorithms & complexity",NOSCHOLARPAGE
17,University of Pennsylvania,Rakesh V. Vohra,,"AI,Interdisciplinary Areas ,Theory",https://economics.sas.upenn.edu/faculty/rakesh-vohra,,,,,"The Web & information retrieval   ,Economics & computation,Algorithms & complexity",JnWSU4oAAAAJ
18,University of Michigan-Ann Arbor,Karem A. Sakallah,,"AI,System,Theory",http://web.eecs.umich.edu/~karem,,,,,"Artificial intelligence,Design automation,Operating systems, Logic & verification",M441iZ8AAAAJ
18,University of Michigan-Ann Arbor,Paul Grubbs,,"System,Theory",https://paulgrubbs.net,,,,,"Computer networks,Computer security,Databases,Cryptography",LpknufIAAAAJ
18,University of Michigan-Ann Arbor,Euiwoong Lee,,"AI,Interdisciplinary Areas ,Theory",https://web.eecs.umich.edu/~euiwoong,,,,,"Artificial intelligence,Economics & computation,Algorithms & complexity",9Yxhn6oAAAAJ
18,University of Michigan-Ann Arbor,Thatchaphol Saranurak,,Theory,https://sites.google.com/site/thsaranurak,,,,,Algorithms & complexity,y2A2tQgAAAAJ
18,University of Michigan-Ann Arbor,Jean-Baptiste Jeannin,,"System,Theory",http://www-personal.umich.edu/~jeannin,,,,,"Computer architecture,Computer networks,Computer security,Embedded & real-time systems ,Operating systems,Programming languages,Software engineering, Logic & verification",o9GQ8w4AAAAJ
18,University of Michigan-Ann Arbor,Nikhil Bansal 0001,,"System,Theory",https://www.win.tue.nl/~nikhil,,,,,"Measurement & perf. analysis ,Algorithms & complexity",3Lmd6AMAAAAJ
18,University of Michigan-Ann Arbor,Xinyu Wang 0006,,"Interdisciplinary Areas ,System,Theory",https://web.eecs.umich.edu/~xwangsd,,,,,"Human-computer interaction,Databases,Programming languages,Software engineering, Logic & verification",mvasb5AAAAAJ
18,University of Michigan-Ann Arbor,Chris Peikert,,"Interdisciplinary Areas ,System,Theory",http://web.eecs.umich.edu/~cpeikert,,,,,"Economics & computation,Computer architecture,Computer security,Algorithms & complexity,Cryptography",PiZymREAAAAJ
18,University of Michigan-Ann Arbor,Mahdi Cheraghchi,,Theory,http://mahdi.ch,,,,,Algorithms & complexity,pDkhB5EAAAAJ
18,University of Michigan-Ann Arbor,StÃ©phane Lafortune,,"System,Theory",https://wiki.eecs.umich.edu/stephane/index.php/St%C3%A9phane_Lafortune,,,,,"Operating systems,Programming languages, Logic & verification",5wgTi1AAAAAJ
18,University of Michigan-Ann Arbor,Nicole Wein,,Theory,https://web.eecs.umich.edu/~nswein,,,,,Algorithms & complexity,d1FZQYEAAAAJ
18,University of Michigan-Ann Arbor,Kevin J. Compton,,"System,Theory",http://web.eecs.umich.edu/~kjc,,,,,"Databases, Logic & verification",NOSCHOLARPAGE
18,University of Michigan-Ann Arbor,Viswanath Nagarajan,,"AI,Interdisciplinary Areas ,Theory",https://viswa.engin.umich.edu,,,,,"Machine learning,Economics & computation,Algorithms & complexity",UyD0bLYAAAAJ
18,University of Michigan-Ann Arbor,Seth Pettie,,"System,Theory",http://web.eecs.umich.edu/~pettie,,,,,"Computer architecture,Databases,Algorithms & complexity",ao_EFbUAAAAJ
18,University of Michigan-Ann Arbor,Michal Derezinski,,"AI,Theory",https://users.soe.ucsc.edu/~mderezin,,,,,"Machine learning,Algorithms & complexity",qhP66JAAAAAJ
18,University of Michigan-Ann Arbor,Yatin A. Manerkar,,"System,Theory",https://web.eecs.umich.edu/~manerkar,,,,,"Computer architecture,Embedded & real-time systems , Logic & verification",Hhae_8YAAAAJ
18,University of Michigan-Ann Arbor,Grant Schoenebeck,,"AI,Interdisciplinary Areas ,System,Theory",http://web.eecs.umich.edu/~schoeneb,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Economics & computation,Databases,Algorithms & complexity",m4zCAPoAAAAJ
18,University of Michigan-Ann Arbor,Westley Weimer,,"Interdisciplinary Areas ,System,Theory",http://www.cs.virginia.edu/~weimer,,,,," Computer graphics,Computer science education,Computer architecture,Mobile computing,Programming languages,Software engineering, Logic & verification",Tj-vav8AAAAJ
18,University of Michigan-Ann Arbor,Martin Strauss 0001,,"System,Theory",http://web.eecs.umich.edu/~martinjs,,,,,"Computer security,Databases,Algorithms & complexity,Cryptography",FTv-o-UAAAAJ
18,University of Michigan-Ann Arbor,Gregory Bodwin,,Theory,https://bodwin.engin.umich.edu,,,,,Algorithms & complexity,NWpUSd4AAAAJ
18,University of Michigan-Ann Arbor,Quentin F. Stout,,"AI,System,Theory",http://web.eecs.umich.edu/~qstout,,,,,"Computer vision,High-performance computing,Algorithms & complexity",ypOvMY0AAAAJ
19,"University of Maryland, College Park",Xiaodi Wu 0001,,"AI,System,Theory",https://www.cs.umd.edu/~xwu,,,,,"Artificial intelligence,Machine learning,Computer security,Design automation,Programming languages,Cryptography",2uex5FkAAAAJ
19,"University of Maryland, College Park",William I. Gasarch,,Theory,https://www.cs.umd.edu/users/gasarch,,,,,Algorithms & complexity,NOSCHOLARPAGE
19,"University of Maryland, College Park",John S. Baras,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cs.umd.edu/people/baras,,,,,"Computer vision,Machine learning,Robotics,Computer security,Databases,Cryptography",xuguQ60AAAAJ
19,"University of Maryland, College Park",Laxman Dhulipala,,"AI,System,Theory",https://www.umiacs.umd.edu/people/laxman,,,,,"Machine learning,Databases,Programming languages,Algorithms & complexity",TJSHa2IAAAAJ
19,"University of Maryland, College Park",Jonathan Katz,,"AI,System,Theory",https://www.cs.umd.edu/~jkatz,,,,,"Machine learning,Computer security,Programming languages,Algorithms & complexity,Cryptography",H4rKFc8AAAAJ
19,"University of Maryland, College Park",Hanan Samet,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cs.umd.edu/people/hjs,,,,,"Computer vision,Machine learning,The Web & information retrieval   , Computer graphics,Human-computer interaction,Robotics,Databases,Programming languages,Algorithms & complexity",ATOfqHEAAAAJ
19,"University of Maryland, College Park",Mohammad Hajiaghayi,,"AI,Interdisciplinary Areas ,System,Theory",http://www.cs.umd.edu/~hajiagha,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Economics & computation,Mobile computing,Algorithms & complexity",SQ1eGN4AAAAJ
19,"University of Maryland, College Park",David M. Mount,,"System,Theory",https://www.cs.umd.edu/users/mount,,,,,"Databases,Algorithms & complexity",v6PsQKIAAAAJ
19,"University of Maryland, College Park",Dana Dachman-Soled,,"AI,System,Theory",https://ece.umd.edu/~danadach,,,,,"Machine learning,Computer security,Algorithms & complexity,Cryptography",amIl4GwAAAAJ
19,"University of Maryland, College Park",Amol Deshpande,,"System,Theory",http://www.cs.umd.edu/~amol,,,,,"Computer security,Databases,Algorithms & complexity",pOh1as0AAAAJ
19,"University of Maryland, College Park",Daniel Gottesman,,Theory,https://www.cs.umd.edu/article/2020/07/new-professors-join-computer-science-faculty,,,,,"Algorithms & complexity,Cryptography",6eJtRigAAAAJ
19,"University of Maryland, College Park",Alexander Barg,,"System,Theory",https://www.cs.umd.edu/people/abarg,,,,,"Operating systems,Algorithms & complexity",nvU3IvEAAAAJ
19,"University of Maryland, College Park",Andrew M. Childs,,"AI,Theory",https://www.cs.umd.edu/~amchilds,,,,,"Artificial intelligence,Machine learning,Algorithms & complexity",7MOW-j4AAAAJ
19,"University of Maryland, College Park",Rance Cleaveland,,"System,Theory",https://www.cs.umd.edu/~rance,,,,,"Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification",EetL2HQAAAAJ
19,"University of Maryland, College Park",Aravind Srinivasan,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cs.umd.edu/~srin,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Economics & computation,Computer security,Measurement & perf. analysis ,Algorithms & complexity",sPzla6IAAAAJ
19,"University of Maryland, College Park",Uzi Vishkin,,"AI,System,Theory",https://www.cs.umd.edu/people/vishkin,,,,,"Machine learning,Design automation,Algorithms & complexity",1r8HluQAAAAJ
19,"University of Maryland, College Park",Ian Miers,,"AI,System,Theory",https://www.cs.umd.edu/people/imiers,,,,,"Machine learning,Computer security,Cryptography",21kN_WsAAAAJ
19,"University of Maryland, College Park",Gorjan Alagic,,Theory,http://www.alagic.org,,,,,"Algorithms & complexity,Cryptography",NOSCHOLARPAGE
20,ETH Zurich - Swiss Federal Institute of Technology,Rasmus Kyng,,"AI,Theory",http://rasmuskyng.com,,,,,"Machine learning,Algorithms & complexity",DHHVA9IAAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Zhendong Su 0001,,"AI,Interdisciplinary Areas ,System,Theory",http://web.cs.ucdavis.edu/~su,,,,,"Artificial intelligence,Machine learning,Computer science education,Computer architecture,Computer security,Mobile computing,Operating systems,Programming languages,Software engineering, Logic & verification",RivxoIcAAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Peter MÃ¼ller 0001,,"Interdisciplinary Areas ,System,Theory",http://www.pm.inf.ethz.ch/people/personal/pmueller-pers.html,,,,,"Human-computer interaction,Computer security,Programming languages,Software engineering, Logic & verification",iJ0qZckAAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Ueli Maurer,,"System,Theory",https://www.crypto.ethz.ch/~maurer,,,,,"Computer security,Databases,Algorithms & complexity,Cryptography",TSsq3GMAAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Roger Wattenhofer,,"AI,Interdisciplinary Areas ,System,Theory",https://disco.ethz.ch,,,,," Natural language processing,Artificial intelligence,Machine learning,Economics & computation,Human-computer interaction,Computer networks,Computer security,Measurement & perf. analysis ,Mobile computing,Operating systems,Algorithms & complexity",EG3VPm4AAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Laurent Vanbever,,"AI,System,Theory",https://nsg.ee.ethz.ch,,,,,"Machine learning,Computer networks,Computer security,Measurement & perf. analysis ,Operating systems,Programming languages, Logic & verification",uyCsSAEAAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,David A. Basin,,"AI,Interdisciplinary Areas ,System,Theory",https://www.inf.ethz.ch/personal/basin,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Human-computer interaction,Computer networks,Computer security,Databases,Programming languages,Software engineering, Logic & verification",NOSCHOLARPAGE
20,ETH Zurich - Swiss Federal Institute of Technology,Martin T. Vechev,,"AI,Interdisciplinary Areas ,System,Theory",http://www.srl.inf.ethz.ch/vechev.php,,,,,"Artificial intelligence,Computer vision,Machine learning,Comp. bio & bioinformatics,Human-computer interaction,Computer networks,Computer security,Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification",aZ1Rh50AAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Kenneth G. Paterson,,"System,Theory",https://appliedcrypto.ethz.ch/people/kenny-paterson.html,,,,,"Computer security,Measurement & perf. analysis ,Cryptography",NkuWcH0AAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,David Steurer,,"AI,Theory",http://dsteurer.org,,,,,"Machine learning,Algorithms & complexity",ThJ-Ju4AAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Emo Welzl,,"System,Theory",https://www.inf.ethz.ch/personal/emo,,,,,"Mobile computing,Algorithms & complexity",NOSCHOLARPAGE
20,ETH Zurich - Swiss Federal Institute of Technology,Juraj Hromkovic,,Theory,https://www.inf.ethz.ch/department/faculty-profs/person-detail.html?persid=102124,,,,,Algorithms & complexity,NOSCHOLARPAGE
20,ETH Zurich - Swiss Federal Institute of Technology,Angelika Steger,,"AI,Theory",http://www.as.inf.ethz.ch/people/prof,,,,,"Machine learning,Algorithms & complexity",Kzeoyq8AAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Markus PÃ¼schel,,"AI,System,Theory",https://www.inf.ethz.ch/personal/markusp,,,,,"Artificial intelligence,Machine learning,Design automation,High-performance computing,Programming languages, Logic & verification",az9ZryAAAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Dennis Hofheinz,,"System,Theory",https://people.inf.ethz.ch/dhofheinz,,,,,"Computer security,Cryptography",sDT93s0AAAAJ
20,ETH Zurich - Swiss Federal Institute of Technology,Bernd GÃ¤rtner,,"AI,Theory",http://people.inf.ethz.ch/gaertner,,,,,"Machine learning,Algorithms & complexity",NOSCHOLARPAGE
20,ETH Zurich - Swiss Federal Institute of Technology,Florian TramÃ¨r,,"AI,System,Theory",https://floriantramer.com,,,,,"Machine learning,Computer security,Cryptography",ijH0-a8AAAAJ
21,Purdue University,Milind Kulkarni 0001,,"System,Theory",https://engineering.purdue.edu/~milind,,,,,"Computer architecture,High-performance computing,Programming languages,Software engineering, Logic & verification",o3wWRZMAAAAJ
21,Purdue University,Mikhail J. Atallah,,"Interdisciplinary Areas ,System,Theory",https://www.cs.purdue.edu/people/mja,,,,," Computer graphics,Economics & computation,Computer security,Databases,Operating systems,Algorithms & complexity",uc8_eH0AAAAJ
21,Purdue University,Roopsha Samanta,,"System,Theory",https://www.cs.purdue.edu/people/faculty/roopsha,,,,,"Programming languages, Logic & verification",t6I0szEAAAAJ
21,Purdue University,Susanne E. Hambrusch,,"Interdisciplinary Areas ,System,Theory",https://www.cs.purdue.edu/people/seh,,,,,"Computer science education,Databases,Algorithms & complexity",NOSCHOLARPAGE
21,Purdue University,Jeremiah Blocki,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cs.purdue.edu/homes/jblocki,,,,,"Artificial intelligence,Machine learning,Economics & computation,Computer security,Algorithms & complexity,Cryptography",KBvKjbMAAAAJ
21,Purdue University,Steve Hanneke,,"AI,Theory",https://www.cs.purdue.edu/people/faculty/hanneke.html,,,,,"Machine learning,Algorithms & complexity",fEhNO7YAAAAJ
21,Purdue University,Suresh Jagannathan,,"Interdisciplinary Areas ,System,Theory",https://www.cs.purdue.edu/homes/suresh,,,,,"Robotics,Computer architecture,Embedded & real-time systems ,Operating systems,Programming languages,Software engineering, Logic & verification",bqkhX54AAAAJ
21,Purdue University,Tamal K. Dey,,"Interdisciplinary Areas ,Theory",https://www.cs.purdue.edu/homes/tamaldey,,,,," Computer graphics,Visualization,Algorithms & complexity",k7VhUnAAAAAJ
21,Purdue University,Wojciech Szpankowski,,"AI,Interdisciplinary Areas ,Theory",https://www.cs.purdue.edu/people/spa,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Comp. bio & bioinformatics,Algorithms & complexity",NOSCHOLARPAGE
21,Purdue University,Xiangyu Zhang 0001,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cs.purdue.edu/homes/xyzhang,,,,," Natural language processing,Artificial intelligence,Computer vision,Machine learning,The Web & information retrieval   ,Robotics,Computer architecture,Computer security,Databases,Measurement & perf. analysis ,Mobile computing,Operating systems,Programming languages,Software engineering, Logic & verification",yuB-cfoAAAAJ
21,Purdue University,Saugata Basu,,"Interdisciplinary Areas ,Theory",https://www.math.purdue.edu/~sbasu,,,,,"Comp. bio & bioinformatics,Algorithms & complexity",8i0lYbAAAAAJ
21,Purdue University,Petros Drineas,,"AI,Interdisciplinary Areas ,System,Theory",https://www.cs.purdue.edu/homes/pdrineas,,,,,"Computer vision,Machine learning,Comp. bio & bioinformatics,Design automation,Algorithms & complexity",Yw2PquQAAAAJ
21,Purdue University,Hemanta K. Maji,,"AI,System,Theory",https://www.cs.purdue.edu/homes/hmaji,,,,,"Artificial intelligence,Computer security,Algorithms & complexity,Cryptography",sCL2jBcAAAAJ
21,Purdue University,Simina BrÃ¢nzei,,"AI,Interdisciplinary Areas ,Theory",https://www.cs.purdue.edu/people/faculty/simina,,,,,"Artificial intelligence,Machine learning,Economics & computation,Algorithms & complexity",SJYC6DQAAAAJ
21,Purdue University,Christoph M. Hoffmann,,"Interdisciplinary Areas ,System,Theory",https://www.cs.purdue.edu/people/cmh,,,,,"Visualization,High-performance computing,Programming languages,Algorithms & complexity",bR-fLK4AAAAJ
21,Purdue University,Vassilis Zikas,,"System,Theory",https://www.cs.purdue.edu/homes/vzikas,,,,,"Computer security,Algorithms & complexity,Cryptography",bsFxGUIAAAAJ
21,Purdue University,Paul Valiant,,"AI,Theory",https://www.cs.purdue.edu/homes/pvaliant,,,,,"Machine learning,Algorithms & complexity",abUcBIkAAAAJ
21,Purdue University,Elena Grigorescu,,"AI,Theory",https://www.cs.purdue.edu/homes/egrigore,,,,,"Machine learning,Algorithms & complexity",Gkc2UeUAAAAJ
21,Purdue University,Kent Quanrud,,"AI,Theory",https://www.kentquanrud.com,,,,,"Machine learning,Algorithms & complexity",RrWxBOAAAAAJ
21,Purdue University,Christos-Alexandros Psomas,,"AI,Interdisciplinary Areas ,System,Theory",https://www.alexpsomas.com,,,,,"Artificial intelligence,Machine learning,Economics & computation,Computer security,Algorithms & complexity",FrTxJzcAAAAJ
21,Purdue University,Douglas Comer,,"System,Theory",https://www.cs.purdue.edu/homes/comer,,,,,"Computer networks,Algorithms & complexity",b2f-PjYAAAAJ
21,Purdue University,Greg N. Frederickson,,Theory,https://www.cs.purdue.edu/people/gnf,,,,,Algorithms & complexity,NOSCHOLARPAGE
22,Northeastern University,Mahsa Derakhshan,,"AI,Interdisciplinary Areas ,Theory",https://www.khoury.northeastern.edu/home/derakhshan,,,,,"Artificial intelligence,Machine learning,Economics & computation,Algorithms & complexity",fkGRlH0AAAAJ
22,Northeastern University,Ravi Sundaram,,"AI,System,Theory",http://www.ccs.neu.edu/home/koods,,,,,"Artificial intelligence,Machine learning,Computer security,Measurement & perf. analysis ,Operating systems,Algorithms & complexity",WEQF9DgAAAAJ
22,Northeastern University,Huy L. Nguyen,,"AI,Theory",https://www.ccis.northeastern.edu/people/huy-le-nguyen,,,,,"Artificial intelligence,Machine learning,Algorithms & complexity",MDCu0WEAAAAJ
22,Northeastern University,Daniel Wichs,,"System,Theory",http://www.ccs.neu.edu/home/wichs,,,,,"Computer security,Algorithms & complexity,Cryptography",CO7nYfIAAAAJ
22,Northeastern University,Steven Holtzen,,"AI,Interdisciplinary Areas ,System,Theory",https://www.khoury.northeastern.edu/home/sholtzen,,,,,"Machine learning,Robotics,Computer architecture,Programming languages, Logic & verification",ak46IwwAAAAJ
22,Northeastern University,Hongyang R. Zhang,,"AI,Interdisciplinary Areas ,Theory",https://www.khoury.northeastern.edu/people/hongyang-zhang,,,,,"Artificial intelligence,Machine learning,The Web & information retrieval   ,Economics & computation,Algorithms & complexity",Sx-673sAAAAJ
22,Northeastern University,Jonathan R. Ullman,,"AI,Interdisciplinary Areas ,System,Theory",http://www.ccis.northeastern.edu/people/jonathan-ullman,,,,,"Machine learning,Economics & computation,Computer security,Databases,Algorithms & complexity,Cryptography",WfS41RAAAAAJ
22,Northeastern University,Rajmohan Rajaraman,,"System,Theory",http://www.ccs.neu.edu/home/rraj,,,,,"Computer security,Design automation,Algorithms & complexity,Cryptography",QZrx9MEAAAAJ
22,Northeastern University,Matthias Felleisen,,"Interdisciplinary Areas ,System,Theory",http://www.ccs.neu.edu/home/matthias,,,,,"Computer science education,Programming languages,Software engineering, Logic & verification",KP-Vo44AAAAJ
22,Northeastern University,Stavros Tripakis,,"AI,System,Theory",https://www.ccis.northeastern.edu/people/stavros-tripakis,,,,,"Machine learning,Design automation,Embedded & real-time systems ,Programming languages, Logic & verification",xmdNUEcAAAAJ
22,Northeastern University,Panagiotis Manolios,,"System,Theory",http://www.ccs.neu.edu/home/pete,,,,,"Databases,Design automation,Software engineering, Logic & verification",zUW_nUIAAAAJ
22,Northeastern University,Karl J. Lieberherr,,"System,Theory",https://www.ccis.northeastern.edu/people/karl-lieberherr,,,,,"Databases,Design automation,Programming languages,Software engineering,Algorithms & complexity",pAUVJS0AAAAJ
22,Northeastern University,Abhi Shelat,,"AI,Interdisciplinary Areas ,System,Theory",https://shelat.khoury.neu.edu,,,,,"Artificial intelligence,Economics & computation,Computer security,Algorithms & complexity,Cryptography",Te94nKAAAAAJ
22,Northeastern University,Guevara Noubir,,"AI,System,Theory",http://www.ccs.neu.edu/home/noubir,,,,,"Artificial intelligence,Computer security,Algorithms & complexity",pUaHHjUAAAAJ
22,Northeastern University,Gene Cooperman,,"System,Theory",http://www.ccs.neu.edu/home/gene,,,,,"High-performance computing,Operating systems,Algorithms & complexity",A9tBw58AAAAJ
22,Northeastern University,Soheil Behnezhad,,"AI,Interdisciplinary Areas ,System,Theory",http://behnezhad.com,,,,,"Artificial intelligence,Machine learning,Economics & computation,Databases,Algorithms & complexity",uWNrcTUAAAAJ
22,Northeastern University,Amal Ahmed 0001,,"System,Theory",http://www.ccs.neu.edu/home/amal,,,,,"Programming languages, Logic & verification",Y1C007wAAAAJ
22,Northeastern University,Javed A. Aslam,,"AI,Interdisciplinary Areas ,System,Theory",http://www.ccs.neu.edu/home/jaa,,,,," Natural language processing,Machine learning,The Web & information retrieval   ,Robotics,Mobile computing,Algorithms & complexity",M9OmxR8AAAAJ
22,Northeastern University,Emanuele Viola,,Theory,http://www.ccs.neu.edu/home/viola,,,,,"Algorithms & complexity,Cryptography",MA8PTRUAAAAJ
23,EPFL,Ola Svensson,,"AI,Theory",http://theory.epfl.ch/osven,,,,,"Machine learning,Algorithms & complexity",Nc2RiF4AAAAJ
23,EPFL,Friedrich Eisenbrand,,"System,Theory",https://people.epfl.ch/friedrich.eisenbrand,,,,,"Embedded & real-time systems ,Algorithms & complexity",nnifvacAAAAJ
23,EPFL,Viktor Kuncak,,"System,Theory",http://lara.epfl.ch/~kuncak,,,,,"Computer networks,Databases,Embedded & real-time systems ,Programming languages,Software engineering, Logic & verification",kmoklesAAAAJ
23,EPFL,Serge Vaudenay,,"System,Theory",http://lasecwww.epfl.ch/~vaudenay,,,,,"Computer security,Cryptography",ub25b48AAAAJ
23,EPFL,Florent Krzakala,,"AI,Theory",https://people.epfl.ch/florent.krzakala,,,,,"Machine learning,Algorithms & complexity",3jDeUlMAAAAJ
23,EPFL,Alessandro Chiesa,,"System,Theory",https://people.epfl.ch/alessandro.chiesa,,,,,"Computer security,Algorithms & complexity,Cryptography",rW1Bio0AAAAJ
23,EPFL,Arjen K. Lenstra,,Theory,https://people.epfl.ch/arjen.lenstra,,,,,"Algorithms & complexity,Cryptography",rVqdVR4AAAAJ
23,EPFL,Lenka ZdeborovÃ¡,,"AI,Theory",https://people.epfl.ch/lenka.zdeborova,,,,,"Machine learning,Algorithms & complexity",gkCjy_UAAAAJ
23,EPFL,Volkan Cevher,,"AI,Theory",https://people.epfl.ch/volkan.cevher,,,,,"Artificial intelligence,Computer vision,Machine learning,Algorithms & complexity",hlWhzU8AAAAJ
23,EPFL,Mika GÃ¶Ã¶s,,Theory,https://theory.stanford.edu/~mika,,,,,Algorithms & complexity,E1U3GIcAAAAJ
23,EPFL,Amin Shokrollahi,,"AI,Theory",https://people.epfl.ch/amin.shokrollahi,,,,,"Machine learning,Algorithms & complexity,Cryptography",ho_asq8AAAAJ
23,EPFL,Michael Kapralov,,"AI,System,Theory",http://theory.epfl.ch/kapralov,,,,,"Machine learning,Databases,Algorithms & complexity",NOSCHOLARPAGE
